id,data,model,score,text
60,CNNDM,PG,91.33333333333331,"tomas berdych set up a hotly-anticipated rematch with andy murray with a straight-sets win against juan monaco in the miami open quarter-finals .
eighth seed berdych defeated argentine monaco 6-3 , 6-4 to ensure a first meeting with muray since their tense and at times acrimonious australian open semi-final which murray won in four sets .
monaco , backed by a large argentine support , put up a strong fight in the second set until berdych broke for a 5-4 lead ."
132,CNNDM,BERT,99.66666666666669,"emma walker , 15 , became obsessed with achieving the ` perfect body '
within months her weight had plummeted to five-and-a-half stone
emma was admitted to hospital twice and faced counselling sessions
today , she is sharing her story to help other anorexia sufferers"
114,CNNDM,LEAD3,69.0,"ashley young has revealed the secret of his team-mates ' changing room playlist - and it 's not what you expected .
young is known for being the resident dj at the red devils , but he admitted to being under strict orders from manager louis van gaal to play only house and funky house music .
in an interview with mutv , the english winger is joined on the sofa by singer-songwriter olly murs , who asks whether or not his mainstream tunes are played in the old trafford changing room ."
15,CNNDM,PG,99.66666666666669,"iran is a difficult place to be gay or lesbian , the former president of iran says .
homosexuality is illegal .
you can be executed if convicted of engaging in sexual acts .
kissing another person of the same sex can earn corporal punishment , like lashes ."
38,CNNDM,PG,8.666666666666666,"prince william is due to accompany the queen and duke on an official engagement next saturday .
the duchess of cambridge told wellwishers at a charity event last month : ‘ the duke’s intention is to be at the commemorations .
being the 100th anniversary , it is very important to him .
' the duchess has said the baby is due to give birth ."
116,CNNDM,PG,79.66666666666667,"uncapped duo shai hope and carlos brathwaite have been included in a 14-man west indies squad for the first test against england .
the islanders have cut six names from their first training camp under new coach phil simmons .
jason holder , the west indies one-day captain , takes his place in the test squad to face england ."
134,CNNDM,LEAD3,99.0,"watch as this brazen thief allegedly steals a donation box ahead of anzac day from an rsl club .
cctv footage has captured a woman cautiously standing by the concierge desk before she quickly grabs the box of anzac badges and money while covering it with her vest at the caulfield rsl in elsternwick , south-east of melbourne about 8.00pm on wednesday .
the woman , who is donning a black-and-white striped top and a black vest , could be seen wandering her eyes around the room but walks away when a man strolls past with his blazer ."
116,CNNDM,PROPHETNET,58.0,"west indies have cut six names from their first training camp .
sheldon cottrell , miguel cummins , shane dowrich , shannon gabriel , leon johnson and veerasammy permaul have all been stood down .
but wicketkeeper-batsman shai hope and paceman carlos brathwaite have been retained .
leg-spinner devendra bishoo has also been handed a recall .
denesh ramdin will continue to skipper the side for the three-test series ."
80,CNNDM,PG,59.0,"crystal palace’s xi on monday night may only have been worth a £17m , but left back martin kelly still made it through a city defence deemed good enough to keep £40m signing eliaquim mangala on the bench .
mangala joined from porto in august last year and is contracted to city until june 2019 ."
11,CNNDM,PG,8.0,"congolese immigrant tarsis mboma has a small business selling t-shirts in johannesburg , south africa .
thale 's job normally requires him to walk the streets of the city he has called home for the past few years .
but at the moment , he says , this is not an option ."
112,CNNDM,LEAD3,74.0,"a santander bank worker who helped hackers in a bid to steal more than £1.25
m is facing jail today .
personal advisor tola ore , 32 , fitted a high-tech device to her desktop computer which allowed fraudsters to take control of the workstation from outside the bank in palmers green in north london ."
118,CNNDM,LEAD3,99.33333333333331,"sleepy shoppers in china have had a rude awakening – after being banned from napping in furniture store ikea .
the swedish retailer has been forced to take action to stop visitors kicking off their shoes and going to sleep on their beds and sofas .
the problem has got so bad that nappers had taken over more than half of beds and sofas in the xihongmen ikea shop in beijing ,"
67,CNNDM,BERT,66.66666666666667,"darius , who measures over four feet long , is officially the world 's biggest rabbit
but his title is now being contended by his son jeff , who already measures 3ft 8in
the rabbits ' owner , annette edwards , 63 , from bromsgrove , says she looks forward to the day when jeff dwarfs his father"
114,CNNDM,PROPHETNET,66.33333333333333,"ashley young is the resident dj at manchester united 's dressing room .
but he has been told by louis van gaal to only play funky house music .
singer-songwriter olly murs joined young on mutv 's thursday focus .
click here for all the latest manchester united news ."
113,CNNDM,PROPHETNET,99.66666666666669,"leslie roy , 52 , and lee marie wright , 56 , had been visiting relatives in ishpeming , michigan , on april 11 when they got stuck .
they were entombed in snow on a remote used road with eight boxes of girl scout cookies and a bag of cheese puffs .
a pilot noticed a reflection off the ford explorer and landed the police helicopter on shore , finally ending the women 's unexpected wilderness adventure ."
129,CNNDM,LEAD3,91.66666666666669,"raheem sterling arrived at liverpool 's melwood base for training on wednesday after the latest twist to his controversy-ridden season .
sterling has escaped a club punishment after being caught on video inhaling the legal high nitrous oxide , but fresh pictures have emerged of him holding a shisha pipe , this time alongside young team-mate jordon ibe .
sterling , 20 , and ibe , 19 , were pictured during what is believed to be a visit to a shisha cafe in london earlier this season ."
